Name,FQRegion,FQN,WOFId,CountryCode,HasRegion,Region,HasCity,City
us/fl/hernando,"fl, us","hernando, fl, us",102085827,us,1,fl,1,hernando
us/fl/highlands,"fl, us","highlands, fl, us",102085801,us,1,fl,1,highlands
us/fl/hillsborough,"fl, us","hillsborough, fl, us",102085773,us,1,fl,1,hillsborough
us/fl/indian_river,"fl, us","indian river, fl, us",102085837,us,1,fl,1,indian river
us/fl/lake,"fl, us","lake, fl, us",102084775,us,1,fl,1,lake
us/fl/lee,"fl, us","lee, fl, us",102084769,us,1,fl,1,lee
us/fl/leon,"fl, us","leon, fl, us",102085783,us,1,fl,1,leon
us/fl/manatee,"fl, us","manatee, fl, us",102084763,us,1,fl,1,manatee
us/fl/marion,"fl, us","marion, fl, us",102085779,us,1,fl,1,marion
us/fl/martin,"fl, us","martin, fl, us",102085777,us,1,fl,1,martin
us/fl/miami,"fl, us","miami, fl, us",85933669,us,1,fl,1,miami
us/fl/nassau,"fl, us","nassau, fl, us",102085863,us,1,fl,1,nassau
us/fl/okaloosa,"fl, us","okaloosa, fl, us",102085859,us,1,fl,1,okaloosa
us/fl/orange_county,"fl, us","orange county, fl, us",102085847,us,1,fl,1,orange county
us/fl/osceola,"fl, us","osceola, fl, us",102085819,us,1,fl,1,osceola
us/fl/palm_beach,"fl, us","palm beach, fl, us",102085845,us,1,fl,1,palm beach
us/fl/palm_beach_county,"fl, us","palm beach county, fl, us",102085845,us,1,fl,1,palm beach county
us/fl/pasco,"fl, us","pasco, fl, us",102085789,us,1,fl,1,pasco
us/fl/pinellas,"fl, us","pinellas, fl, us",102085759,us,1,fl,1,pinellas
us/fl/putnam,"fl, us","putnam, fl, us",102085849,us,1,fl,1,putnam
us/fl/santa_rosa,"fl, us","santa rosa, fl, us",102085871,us,1,fl,1,santa rosa
us/fl/sarasota,"fl, us","sarasota, fl, us",102085795,us,1,fl,1,sarasota
us/fl/seminole,"fl, us","seminole, fl, us",102085775,us,1,fl,1,seminole
us/fl/st-johns,"fl, us","st johns, fl, us",102085787,us,1,fl,1,st johns
us/fl/st-lucie,"fl, us","st lucie, fl, us",102085851,us,1,fl,1,st lucie
us/fl/statewide,"fl, us","fl, us",85688651,us,1,fl,0,
us/fl/sumter,"fl, us","sumter, fl, us",102085855,us,1,fl,1,sumter
us/fl/volusia,"fl, us","volusia, fl, us",102085865,us,1,fl,1,volusia
us/fl/walton,"fl, us","walton, fl, us",102085813,us,1,fl,1,walton
us/ga/appling,"ga, us","appling, ga, us",102081679,us,1,ga,1,appling
us/ga/atkinson,"ga, us","atkinson, ga, us",102083587,us,1,ga,1,atkinson
us/ga/bacon,"ga, us","bacon, ga, us",102083581,us,1,ga,1,bacon
us/ga/bartow,"ga, us","bartow, ga, us",102082937,us,1,ga,1,bartow
us/ga/ben_hill,"ga, us","ben hill, ga, us",102084659,us,1,ga,1,ben hill
us/ga/berrien,"ga, us","berrien, ga, us",102082915,us,1,ga,1,berrien
us/ga/bibb,"ga, us","bibb, ga, us",102084373,us,1,ga,1,bibb
us/ga/bleckley,"ga, us","bleckley, ga, us",102081685,us,1,ga,1,bleckley
us/ga/brantley,"ga, us","brantley, ga, us",102082335,us,1,ga,1,brantley
us/ga/brooks,"ga, us","brooks, ga, us",102082981,us,1,ga,1,brooks
us/ga/bryan,"ga, us","bryan, ga, us",102081677,us,1,ga,1,bryan
us/ga/burke,"ga, us","burke, ga, us",102082897,us,1,ga,1,burke
us/ga/calhoun,"ga, us","calhoun, ga, us",85936609,us,1,ga,1,calhoun
us/ga/camden,"ga, us","camden, ga, us",102081693,us,1,ga,1,camden
us/ga/candler,"ga, us","candler, ga, us",102083605,us,1,ga,1,candler
us/ga/carroll,"ga, us","carroll, ga, us",102081719,us,1,ga,1,carroll
us/ga/charlton,"ga, us","charlton, ga, us",102082917,us,1,ga,1,charlton
us/ga/chatham,"ga, us","chatham, ga, us",102082337,us,1,ga,1,chatham
us/ga/cherokee,"ga, us","cherokee, ga, us",102084635,us,1,ga,1,cherokee
us/ga/city_of_alma,"ga, us","alma, ga, us",85936621,us,1,ga,1,alma
us/ga/city_of_alpharetta,"ga, us","alpharetta, ga, us",85937153,us,1,ga,1,alpharetta
us/ga/city_of_athens,"ga, us","athens, ga, us",85936177,us,1,ga,1,athens
us/ga/city_of_atlanta,"ga, us","atlanta, ga, us",85936429,us,1,ga,1,atlanta
us/ga/city_of_brookhaven,"ga, us","brookhaven, ga, us",1125922515,us,1,ga,1,brookhaven
us/ga/city_of_johns_creek,"ga, us","johns creek, ga, us",85937169,us,1,ga,1,johns creek
us/ga/city_of_marietta,"ga, us","marietta, ga, us",85936135,us,1,ga,1,marietta
us/ga/city_of_sandy_springs,"ga, us","sandy springs, ga, us",85937165,us,1,ga,1,sandy springs
us/ga/city_of_savannah,"ga, us","savannah, ga, us",85936939,us,1,ga,1,savannah
us/ga/clarke,"ga, us","clarke, ga, us",102081713,us,1,ga,1,clarke
us/ga/clayton,"ga, us","clayton, ga, us",102082333,us,1,ga,1,clayton
us/ga/clinch,"ga, us","clinch, ga, us",102082911,us,1,ga,1,clinch
us/ga/cobb,"ga, us","cobb, ga, us",102082313,us,1,ga,1,cobb
us/ga/coffee,"ga, us","coffee, ga, us",102082947,us,1,ga,1,coffee
us/ga/colquitt,"ga, us","colquitt, ga, us",102084501,us,1,ga,1,colquitt
us/ga/columbia,"ga, us","columbia, ga, us",102082315,us,1,ga,1,columbia
us/ga/cook,"ga, us","cook, ga, us",102082919,us,1,ga,1,cook
us/ga/coweta,"ga, us","coweta, ga, us",102084443,us,1,ga,1,coweta
us/ga/dekalb,"ga, us","dekalb, ga, us",102084539,us,1,ga,1,dekalb
us/ga/dooly,"ga, us","dooly, ga, us",102082931,us,1,ga,1,dooly
us/ga/dougherty,"ga, us","dougherty, ga, us",102084427,us,1,ga,1,dougherty
us/ga/douglas,"ga, us","douglas, ga, us",102084441,us,1,ga,1,douglas
us/ga/early,"ga, us","early, ga, us",102082925,us,1,ga,1,early
us/ga/echols,"ga, us","echols, ga, us",102082341,us,1,ga,1,echols
us/ga/evans,"ga, us","evans, ga, us",102082343,us,1,ga,1,evans
us/ga/fayette,"ga, us","fayette, ga, us",102081687,us,1,ga,1,fayette
us/ga/forsyth,"ga, us","forsyth, ga, us",102082317,us,1,ga,1,forsyth
us/ga/fulton,"ga, us","fulton, ga, us",102083603,us,1,ga,1,fulton
us/ga/glynn,"ga, us","glynn, ga, us",102081695,us,1,ga,1,glynn
us/ga/gordon,"ga, us","gordon, ga, us",102084679,us,1,ga,1,gordon
us/ga/gwinnett,"ga, us","gwinnett, ga, us",102082967,us,1,ga,1,gwinnett
us/ga/habersham,"ga, us","habersham, ga, us",102084699,us,1,ga,1,habersham
us/ga/hall,"ga, us","hall, ga, us",102083629,us,1,ga,1,hall
us/ga/harris,"ga, us","harris, ga, us",102084477,us,1,ga,1,harris
us/ga/heard,"ga, us","heard, ga, us",102084447,us,1,ga,1,heard
us/ga/henry,"ga, us","henry, ga, us",102082899,us,1,ga,1,henry
us/ga/houston,"ga, us","houston, ga, us",102083617,us,1,ga,1,houston
us/ga/irwin,"ga, us","irwin, ga, us",102082349,us,1,ga,1,irwin
us/ga/jackson,"ga, us","jackson, ga, us",102084689,us,1,ga,1,jackson
us/ga/jefferson,"ga, us","jefferson, ga, us",102081689,us,1,ga,1,jefferson
us/ga/johnson,"ga, us","johnson, ga, us",102082927,us,1,ga,1,johnson
us/ga/jones,"ga, us","jones, ga, us",102081715,us,1,ga,1,jones
us/ga/lanier,"ga, us","lanier, ga, us",102081675,us,1,ga,1,lanier
us/ga/laurens,"ga, us","laurens, ga, us",102083597,us,1,ga,1,laurens
us/ga/lee,"ga, us","lee, ga, us",102082935,us,1,ga,1,lee
us/ga/liberty,"ga, us","liberty, ga, us",102082901,us,1,ga,1,liberty
us/ga/long,"ga, us","long, ga, us",102084613,us,1,ga,1,long
us/ga/lowndes,"ga, us","lowndes, ga, us",102083585,us,1,ga,1,lowndes
us/ga/lumpkin,"ga, us","lumpkin, ga, us",102084397,us,1,ga,1,lumpkin
us/ga/macon,"ga, us","macon, ga, us",85936517,us,1,ga,1,macon
us/ga/mcintosh,"ga, us","mcintosh, ga, us",102084461,us,1,ga,1,mcintosh
us/ga/miller,"ga, us","miller, ga, us",102082957,us,1,ga,1,miller
us/ga/mitchell,"ga, us","mitchell, ga, us",102082965,us,1,ga,1,mitchell
us/ga/montgomery,"ga, us","montgomery, ga, us",102084639,us,1,ga,1,montgomery
us/ga/muscogee,"ga, us","muscogee, ga, us",102084429,us,1,ga,1,muscogee
us/ga/newton,"ga, us","newton, ga, us",102082963,us,1,ga,1,newton
us/ga/paulding,"ga, us","paulding, ga, us",102084665,us,1,ga,1,paulding
us/ga/pierce,"ga, us","pierce, ga, us",102082921,us,1,ga,1,pierce
us/ga/quitman,"ga, us","quitman, ga, us",85936571,us,1,ga,1,quitman
us/ga/randolph,"ga, us","randolph, ga, us",102082973,us,1,ga,1,randolph
us/ga/richmond,"ga, us","richmond, ga, us",102082951,us,1,ga,1,richmond
us/ga/schley,"ga, us","schley, ga, us",102081705,us,1,ga,1,schley
us/ga/seminole,"ga, us","seminole, ga, us",102081691,us,1,ga,1,seminole
us/ga/stewart,"ga, us","stewart, ga, us",102084445,us,1,ga,1,stewart
us/ga/sumter,"ga, us","sumter, ga, us",102082971,us,1,ga,1,sumter
us/ga/tattnall,"ga, us","tattnall, ga, us",102084605,us,1,ga,1,tattnall
us/ga/telfair,"ga, us","telfair, ga, us",102083631,us,1,ga,1,telfair
us/ga/thomas,"ga, us","thomas, ga, us",102083601,us,1,ga,1,thomas
us/ga/tift,"ga, us","tift, ga, us",102084483,us,1,ga,1,tift
us/ga/toombs,"ga, us","toombs, ga, us",102082907,us,1,ga,1,toombs
us/ga/troup,"ga, us","troup, ga, us",102083595,us,1,ga,1,troup
us/ga/turner,"ga, us","turner, ga, us",102083583,us,1,ga,1,turner
us/ga/twiggs,"ga, us","twiggs, ga, us",102082953,us,1,ga,1,twiggs
us/ga/ware,"ga, us","ware, ga, us",102081711,us,1,ga,1,ware
us/ga/wheeler,"ga, us","wheeler, ga, us",102084455,us,1,ga,1,wheeler
us/ga/whitfield,"ga, us","whitfield, ga, us",102084697,us,1,ga,1,whitfield
us/ga/wilkinson,"ga, us","wilkinson, ga, us",102084451,us,1,ga,1,wilkinson
us/ga/worth,"ga, us","worth, ga, us",102084465,us,1,ga,1,worth
us/hi/honolulu,"hi, us","honolulu, hi, us",102085417,us,1,hi,1,honolulu
us/hi/kauai,"hi, us","kauai, hi, us",102085457,us,1,hi,1,kauai
us/hi/maui,"hi, us","maui, hi, us",102085577,us,1,hi,1,maui
us/ia/adair,"ia, us","adair, ia, us",102086585,us,1,ia,1,adair
us/ia/benton,"ia, us","benton, ia, us",102086267,us,1,ia,1,benton
us/ia/boone,"ia, us","boone, ia, us",102086549,us,1,ia,1,boone
us/ia/bremer,"ia, us","bremer, ia, us",102086623,us,1,ia,1,bremer
us/ia/buchanan,"ia, us","buchanan, ia, us",102086605,us,1,ia,1,buchanan
us/ia/buena_vista,"ia, us","buena vista, ia, us",102086305,us,1,ia,1,buena vista
us/ia/calhoun,"ia, us","calhoun, ia, us",102086545,us,1,ia,1,calhoun
us/ia/carroll,"ia, us","carroll, ia, us",102086569,us,1,ia,1,carroll
us/ia/cass,"ia, us","cass, ia, us",102086611,us,1,ia,1,cass
us/ia/cherokee,"ia, us","cherokee, ia, us",102086371,us,1,ia,1,cherokee
us/ia/clarke,"ia, us","clarke, ia, us",102086511,us,1,ia,1,clarke
us/ia/clay,"ia, us","clay, ia, us",102086269,us,1,ia,1,clay
us/ia/crawford,"ia, us","crawford, ia, us",102086561,us,1,ia,1,crawford
us/ia/dallas,"ia, us","dallas, ia, us",102086525,us,1,ia,1,dallas
us/ia/decatur,"ia, us","decatur, ia, us",102086539,us,1,ia,1,decatur
us/ia/delaware,"ia, us","delaware, ia, us",102086573,us,1,ia,1,delaware
us/ia/des_moines,"ia, us","des moines, ia, us",85944061,us,1,ia,1,des moines
us/ia/dickinson,"ia, us","dickinson, ia, us",102086497,us,1,ia,1,dickinson
us/ia/dubuque,"ia, us","dubuque, ia, us",102086485,us,1,ia,1,dubuque
us/ia/emmet,"ia, us","emmet, ia, us",102086601,us,1,ia,1,emmet
us/ia/franklin,"ia, us","franklin, ia, us",102086491,us,1,ia,1,franklin
us/ia/fremont,"ia, us","fremont, ia, us",102086529,us,1,ia,1,fremont
us/ia/greene,"ia, us","greene, ia, us",102086643,us,1,ia,1,greene
us/ia/guthrie,"ia, us","guthrie, ia, us",102086493,us,1,ia,1,guthrie
us/ia/hamilton,"ia, us","hamilton, ia, us",102086283,us,1,ia,1,hamilton
us/ia/hardin,"ia, us","hardin, ia, us",102086575,us,1,ia,1,hardin
us/ia/harrison,"ia, us","harrison, ia, us",102086597,us,1,ia,1,harrison
us/ia/howard,"ia, us","howard, ia, us",102086659,us,1,ia,1,howard
us/ia/humboldt,"ia, us","humboldt, ia, us",102086341,us,1,ia,1,humboldt
us/ia/ida,"ia, us","ida, ia, us",102086557,us,1,ia,1,ida
us/ia/jasper,"ia, us","jasper, ia, us",102086553,us,1,ia,1,jasper
us/ia/johnson,"ia, us","johnson, ia, us",102086417,us,1,ia,1,johnson
us/ia/kossuth,"ia, us","kossuth, ia, us",102086311,us,1,ia,1,kossuth
us/ia/linn,"ia, us","linn, ia, us",102086551,us,1,ia,1,linn
us/ia/lucas,"ia, us","lucas, ia, us",102086599,us,1,ia,1,lucas
us/ia/lyon,"ia, us","lyon, ia, us",102086405,us,1,ia,1,lyon
us/ia/madison,"ia, us","madison, ia, us",102086617,us,1,ia,1,madison
us/ia/marion,"ia, us","marion, ia, us",85944273,us,1,ia,1,marion
us/ia/marshall,"ia, us","marshall, ia, us",102086231,us,1,ia,1,marshall
us/ia/mills,"ia, us","mills, ia, us",102086589,us,1,ia,1,mills
us/ia/monona,"ia, us","monona, ia, us",102086593,us,1,ia,1,monona
us/ia/monroe,"ia, us","monroe, ia, us",102086431,us,1,ia,1,monroe
us/ia/montgomery,"ia, us","montgomery, ia, us",102086535,us,1,ia,1,montgomery
us/ia/muscatine,"ia, us","muscatine, ia, us",102086287,us,1,ia,1,muscatine
us/ia/palo_alto,"ia, us","palo alto, ia, us",102086527,us,1,ia,1,palo alto
us/ia/pocahontas,"ia, us","pocahontas, ia, us",102086641,us,1,ia,1,pocahontas
us/ia/polk,"ia, us","polk, ia, us",102086603,us,1,ia,1,polk
us/ia/pottawattamie,"ia, us","pottawattamie, ia, us",102086657,us,1,ia,1,pottawattamie
us/ia/sac,"ia, us","sac, ia, us",102086327,us,1,ia,1,sac
us/ia/scott,"ia, us","scott, ia, us",102086517,us,1,ia,1,scott
us/ia/shelby,"ia, us","shelby, ia, us",102086273,us,1,ia,1,shelby
us/ia/sioux,"ia, us","sioux, ia, us",102086579,us,1,ia,1,sioux
us/ia/story,"ia, us","story, ia, us",102086653,us,1,ia,1,story
us/ia/webster,"ia, us","webster, ia, us",102086543,us,1,ia,1,webster
us/ia/winnebago,"ia, us","winnebago, ia, us",102086401,us,1,ia,1,winnebago
us/ia/winneshiek,"ia, us","winneshiek, ia, us",102086637,us,1,ia,1,winneshiek
us/ia/wright,"ia, us","wright, ia, us",102086299,us,1,ia,1,wright
us/id/ada,"id, us","ada, id, us",102086087,us,1,id,1,ada
us/id/bannock,"id, us","bannock, id, us",102086113,us,1,id,1,bannock
us/id/bingham,"id, us","bingham, id, us",102086105,us,1,id,1,bingham
us/id/blaine,"id, us","blaine, id, us",102086031,us,1,id,1,blaine
us/id/bonner,"id, us","bonner, id, us",102085145,us,1,id,1,bonner
us/id/bonneville,"id, us","bonneville, id, us",102085163,us,1,id,1,bonneville
us/id/canyon,"id, us","canyon, id, us",102085081,us,1,id,1,canyon
us/id/city_of_boise,"id, us","boise, id, us",102085213,us,1,id,1,boise
us/id/clearwater,"id, us","clearwater, id, us",102086071,us,1,id,1,clearwater
us/id/custer,"id, us","custer, id, us",102085215,us,1,id,1,custer
us/id/fremont,"id, us","fremont, id, us",102085125,us,1,id,1,fremont
us/id/jefferson,"id, us","jefferson, id, us",102086033,us,1,id,1,jefferson
us/id/kootenai,"id, us","kootenai, id, us",102086085,us,1,id,1,kootenai
us/id/latah,"id, us","latah, id, us",102085077,us,1,id,1,latah
us/id/lemhi,"id, us","lemhi, id, us",102085123,us,1,id,1,lemhi
us/id/madison,"id, us","madison, id, us",102086101,us,1,id,1,madison
us/id/nez_perce,"id, us","nez perce, id, us",102086039,us,1,id,1,nez perce
us/id/post_falls,"id, us","post falls, id, us",85938145,us,1,id,1,post falls
us/id/teton,"id, us","teton, id, us",102086021,us,1,id,1,teton
us/il/adams,"il, us","adams, il, us",102086213,us,1,il,1,adams
us/il/boone,"il, us","boone, il, us",102086197,us,1,il,1,boone
us/il/champaign,"il, us","champaign, il, us",102081657,us,1,il,1,champaign
us/il/christian,"il, us","christian, il, us",102082289,us,1,il,1,christian
us/il/city-of-ofallon,"il, us","city of ofallon, il, us",404499785,us,1,il,1,city of ofallon
us/il/city_of_aurora,"il, us","aurora, il, us",85940221,us,1,il,1,aurora
us/il/city_of_chicago,"il, us","chicago, il, us",85940195,us,1,il,1,chicago
us/il/city_of_east_peoria,"il, us","east peoria, il, us",85940233,us,1,il,1,east peoria
us/il/city_of_evanston,"il, us","evanston, il, us",85940857,us,1,il,1,evanston
us/il/city_of_naperville,"il, us","naperville, il, us",85940205,us,1,il,1,naperville
us/il/city_of_schaumburg,"il, us","schaumburg, il, us",404497587,us,1,il,1,schaumburg
us/il/city_of_west_peoria,"il, us","west peoria, il, us",404498869,us,1,il,1,west peoria
us/il/clark,"il, us","clark, il, us",102082285,us,1,il,1,clark
us/il/coles,"il, us","coles, il, us",102086931,us,1,il,1,coles
us/il/cook,"il, us","cook, il, us",102084317,us,1,il,1,cook
us/il/cumberland,"il, us","cumberland, il, us",102080843,us,1,il,1,cumberland
us/il/douglas,"il, us","douglas, il, us",102080821,us,1,il,1,douglas
us/il/dupage,"il, us","dupage, il, us",102081257,us,1,il,1,dupage
us/il/effingham,"il, us","effingham, il, us",102081667,us,1,il,1,effingham
us/il/henry,"il, us","henry, il, us",102086205,us,1,il,1,henry
us/il/jackson,"il, us","jackson, il, us",102082841,us,1,il,1,jackson
us/il/jersey,"il, us","jersey, il, us",102080833,us,1,il,1,jersey
us/il/kane,"il, us","kane, il, us",102086925,us,1,il,1,kane
us/il/kankakee,"il, us","kankakee, il, us",102081259,us,1,il,1,kankakee
us/il/kendall,"il, us","kendall, il, us",102083533,us,1,il,1,kendall
us/il/knox,"il, us","knox, il, us",102082867,us,1,il,1,knox
us/il/lake,"il, us","lake, il, us",102086215,us,1,il,1,lake
us/il/lawrence,"il, us","lawrence, il, us",102087563,us,1,il,1,lawrence
us/il/lee,"il, us","lee, il, us",102087565,us,1,il,1,lee
us/il/logan,"il, us","logan, il, us",102082843,us,1,il,1,logan
us/il/macon,"il, us","macon, il, us",102080825,us,1,il,1,macon
us/il/macoupin,"il, us","macoupin, il, us",102082273,us,1,il,1,macoupin
us/il/massac,"il, us","massac, il, us",102081655,us,1,il,1,massac
us/il/mcdonough,"il, us","mcdonough, il, us",102080815,us,1,il,1,mcdonough
us/il/mchenry,"il, us","mchenry, il, us",102081661,us,1,il,1,mchenry
us/il/mclean,"il, us","mclean, il, us",102087573,us,1,il,1,mclean
us/il/menard,"il, us","menard, il, us",102080831,us,1,il,1,menard
us/il/morgan,"il, us","morgan, il, us",102082853,us,1,il,1,morgan
us/il/moultrie,"il, us","moultrie, il, us",102082295,us,1,il,1,moultrie
us/il/peoria,"il, us","peoria, il, us",102081247,us,1,il,1,peoria
us/il/piatt,"il, us","piatt, il, us",102082865,us,1,il,1,piatt
us/il/putnam,"il, us","putnam, il, us",102082855,us,1,il,1,putnam
us/il/randolph,"il, us","randolph, il, us",102082271,us,1,il,1,randolph
us/il/schuyler,"il, us","schuyler, il, us",102082277,us,1,il,1,schuyler
us/il/shelby,"il, us","shelby, il, us",102083519,us,1,il,1,shelby
us/il/skokie,"il, us","skokie, il, us",85940943,us,1,il,1,skokie
us/il/st_clair,"il, us","st clair, il, us",102084321,us,1,il,1,st clair
us/il/stephenson,"il, us","stephenson, il, us",102083509,us,1,il,1,stephenson
us/il/tazewell,"il, us","tazewell, il, us",102083515,us,1,il,1,tazewell
us/il/vermilion,"il, us","vermilion, il, us",102083507,us,1,il,1,vermilion
us/il/white,"il, us","white, il, us",102083525,us,1,il,1,white
us/il/whiteside,"il, us","whiteside, il, us",102081251,us,1,il,1,whiteside
us/il/will,"il, us","will, il, us",102080845,us,1,il,1,will
us/il/williamson,"il, us","williamson, il, us",102084325,us,1,il,1,williamson
us/il/winnebago,"il, us","winnebago, il, us",102080827,us,1,il,1,winnebago
us/il/woodford,"il, us","woodford, il, us",102082857,us,1,il,1,woodford
us/in/adams,"in, us","adams, in, us",102087151,us,1,in,1,adams
us/in/allen,"in, us","allen, in, us",102087177,us,1,in,1,allen
us/in/bartholomew,"in, us","bartholomew, in, us",102087181,us,1,in,1,bartholomew
us/in/benton,"in, us","benton, in, us",102087193,us,1,in,1,benton
us/in/cass,"in, us","cass, in, us",102087039,us,1,in,1,cass
us/in/city-of-hobart,"in, us","hobart, in, us",404501867,us,1,in,1,hobart
us/in/city_of_bloomington,"in, us","bloomington, in, us",404501307,us,1,in,1,bloomington
us/in/city_of_evansville,"in, us","evansville, in, us",85942147,us,1,in,1,evansville
us/in/clark,"in, us","clark, in, us",102086421,us,1,in,1,clark
us/in/delaware,"in, us","delaware, in, us",102087155,us,1,in,1,delaware
us/in/elkhart,"in, us","elkhart, in, us",102086257,us,1,in,1,elkhart
us/in/floyd,"in, us","floyd, in, us",102087137,us,1,in,1,floyd
us/in/grant,"in, us","grant, in, us",102087025,us,1,in,1,grant
us/in/hamilton,"in, us","hamilton, in, us",102087089,us,1,in,1,hamilton
us/in/harrison,"in, us","harrison, in, us",404502037,us,1,in,1,harrison
us/in/hendricks,"in, us","hendricks, in, us",102086423,us,1,in,1,hendricks
us/in/jay,"in, us","jay, in, us",102086251,us,1,in,1,jay
us/in/lake,"in, us","lake, in, us",102087149,us,1,in,1,lake
us/in/laporte,"in, us","laporte, in, us",102086409,us,1,in,1,laporte
us/in/lawrence,"in, us","lawrence, in, us",404501889,us,1,in,1,lawrence
us/in/madison,"in, us","madison, in, us",102086407,us,1,in,1,madison
us/in/marion_county,"in, us","marion county, in, us",102087201,us,1,in,1,marion county
us/in/martin,"in, us","martin, in, us",102086465,us,1,in,1,martin
us/in/miami,"in, us","miami, in, us",102087079,us,1,in,1,miami
us/in/monroe,"in, us","monroe, in, us",102086351,us,1,in,1,monroe
us/in/morgan,"in, us","morgan, in, us",102087091,us,1,in,1,morgan
us/in/orange,"in, us","orange, in, us",102087163,us,1,in,1,orange
us/in/owen,"in, us","owen, in, us",102087015,us,1,in,1,owen
us/in/porter,"in, us","porter, in, us",102087191,us,1,in,1,porter
us/in/st_joseph,"in, us","st joseph, in, us",102086969,us,1,in,1,st joseph
us/in/statewide,"in, us","in, us",85688709,us,1,in,0,
us/in/statewide_2,"in, us","in, us",85688709,us,1,in,0,
us/in/tippecanoe,"in, us","tippecanoe, in, us",102087121,us,1,in,1,tippecanoe
us/in/white,"in, us","white, in, us",102087133,us,1,in,1,white
us/ks/allen_county,"ks, us","allen county, ks, us",102082659,us,1,ks,1,allen county
us/ks/anderson_county,"ks, us","anderson county, ks, us",102083439,us,1,ks,1,anderson county
us/ks/atchison_county,"ks, us","atchison county, ks, us",102082665,us,1,ks,1,atchison county
us/ks/barber_county,"ks, us","barber county, ks, us",102083437,us,1,ks,1,barber county
us/ks/barton_county,"ks, us","barton county, ks, us",102083449,us,1,ks,1,barton county
us/ks/bourbon_county,"ks, us","bourbon county, ks, us",102082133,us,1,ks,1,bourbon county
us/ks/brown_county,"ks, us","brown county, ks, us",102082685,us,1,ks,1,brown county
us/ks/butler,"ks, us","butler, ks, us",102082695,us,1,ks,1,butler
us/ks/chautauqua_county,"ks, us","chautauqua county, ks, us",102082701,us,1,ks,1,chautauqua county
us/ks/cheyenne_county,"ks, us","cheyenne county, ks, us",102082697,us,1,ks,1,cheyenne county
us/ks/city_of_lawrence,"ks, us","lawrence, ks, us",85945709,us,1,ks,1,lawrence
us/ks/city_of_lenexa,"ks, us","lenexa, ks, us",404504345,us,1,ks,1,lenexa
us/ks/city_of_olathe,"ks, us","olathe, ks, us",85945753,us,1,ks,1,olathe
us/ks/city_of_salina,"ks, us","salina, ks, us",404502927,us,1,ks,1,salina
us/ks/city_of_wichita,"ks, us","wichita, ks, us",85945871,us,1,ks,1,wichita
us/ks/coffey_county,"ks, us","coffey county, ks, us",102084185,us,1,ks,1,coffey county
us/ks/cowley_county,"ks, us","cowley county, ks, us",102082165,us,1,ks,1,cowley county
us/ks/crawford_county,"ks, us","crawford county, ks, us",102082657,us,1,ks,1,crawford county
us/ks/dickinson_county,"ks, us","dickinson county, ks, us",102082691,us,1,ks,1,dickinson county
us/ks/doniphan_county,"ks, us","doniphan county, ks, us",102082137,us,1,ks,1,doniphan county
us/ks/douglas,"ks, us","douglas, ks, us",102085347,us,1,ks,1,douglas
us/ks/edwards_county,"ks, us","edwards county, ks, us",102083425,us,1,ks,1,edwards county
us/ks/elk_county,"ks, us","elk county, ks, us",102084193,us,1,ks,1,elk county
us/ks/franklin_county,"ks, us","franklin county, ks, us",102082121,us,1,ks,1,franklin county
us/ks/geary_county,"ks, us","geary county, ks, us",102083459,us,1,ks,1,geary county
us/ks/greenwood_county,"ks, us","greenwood county, ks, us",102084205,us,1,ks,1,greenwood county
us/ks/harper_county,"ks, us","harper county, ks, us",102082655,us,1,ks,1,harper county
us/ks/harvey_county,"ks, us","harvey county, ks, us",102083457,us,1,ks,1,harvey county
us/ks/jackson_county,"ks, us","jackson county, ks, us",102082125,us,1,ks,1,jackson county
us/ks/jefferson_county,"ks, us","jefferson county, ks, us",102082687,us,1,ks,1,jefferson county
us/ks/johnson_county,"ks, us","johnson county, ks, us",102082673,us,1,ks,1,johnson county
us/ks/kearny_county,"ks, us","kearny county, ks, us",102084149,us,1,ks,1,kearny county
us/ks/kingman_county,"ks, us","kingman county, ks, us",102083455,us,1,ks,1,kingman county
us/ks/lane_county,"ks, us","lane county, ks, us",102082693,us,1,ks,1,lane county
us/ks/linn_county,"ks, us","linn county, ks, us",102083431,us,1,ks,1,linn county
us/ks/marion_county,"ks, us","marion county, ks, us",102085315,us,1,ks,1,marion county
us/ks/meade_county,"ks, us","meade county, ks, us",102084211,us,1,ks,1,meade county
us/ks/nemaha_county,"ks, us","nemaha county, ks, us",102083413,us,1,ks,1,nemaha county
us/ks/osage_county,"ks, us","osage county, ks, us",102083421,us,1,ks,1,osage county
us/ks/pawnee_county,"ks, us","pawnee county, ks, us",102082127,us,1,ks,1,pawnee county
us/ks/pottawatomie_county,"ks, us","pottawatomie county, ks, us",102082663,us,1,ks,1,pottawatomie county
us/ks/reno_county,"ks, us","reno county, ks, us",102082171,us,1,ks,1,reno county
us/ks/riley_county,"ks, us","riley county, ks, us",102084179,us,1,ks,1,riley county
us/ks/rush_county,"ks, us","rush county, ks, us",102082713,us,1,ks,1,rush county
us/ks/scott_county,"ks, us","scott county, ks, us",102083461,us,1,ks,1,scott county
us/ks/shawnee_county,"ks, us","shawnee county, ks, us",102084175,us,1,ks,1,shawnee county
us/ks/sumner_county,"ks, us","sumner county, ks, us",102085325,us,1,ks,1,sumner county
us/ks/thomas_county,"ks, us","thomas county, ks, us",102082669,us,1,ks,1,thomas county
